A1 A2 A3 A4 B1 B2 B3 B4 C1 C2 C3 C4 D1 D2 D3 D4 E1 E2 E3 E4 F1 F2 F3 F4 
3.9872437 0.5126953 3.9436035 0.8565674 3.7127075 3.7990723 0.57214355 3.258545 0.67962646 0.7223511 0.068481445 0.107666016 3.4068604 0.44403076 0.4111328 0.53100586 3.8637695 0.010864258 3.0232544 0.16540527 0.06488037 3.02594 3.788208 0.04675293 
3.9872437 0.5126953 3.9436035 0.8565674 3.7127075 3.7990723 0.57214355 3.258545 0.6795654 0.7223511 0.068481445 0.107666016 3.4068604 0.44403076 0.41107178 0.53100586 3.8637695 0.010864258 3.0232544 0.16540527 0.06488037 3.02594 3.788208 0.04675293 
3.9872437 0.5126953 3.9436035 0.8565674 3.7127075 3.7990723 0.57214355 3.258545 0.67962646 0.7223511 0.06842041 0.107666016 3.4068604 0.44403076 0.41107178 0.53100586 3.8637085 0.010864258 3.0232544 0.16540527 0.06488037 3.02594 3.788208 0.04675293 
3.9872437 0.5126953 3.9436035 0.8565674 3.7127075 3.7990723 0.57214355 3.258545 0.67962646 0.7223511 0.068481445 0.107666016 3.4068604 0.44403076 0.41107178 0.53100586 3.8637085 0.010864258 3.0232544 0.16540527 0.06488037 3.02594 3.788208 0.04675293 
3.9872437 0.5126953 3.9436035 0.8565674 3.7127075 3.7990723 0.57214355 3.258545 0.67962646 0.7223511 0.068481445 0.10760498 3.4068604 0.44403076 0.41107178 0.53100586 3.8637085 0.010864258 3.0232544 0.16540527 0.06488037 3.02594 3.788208 0.04675293 
3.9872437 0.5126343 3.9436035 0.8565674 3.7127075 3.7990112 0.57214355 3.258545 0.67962646 0.7223511 0.06842041 0.10760498 3.4068604 0.44403076 0.41107178 0.53100586 3.8637695 0.010864258 3.0232544 0.16534424 0.06488037 3.02594 3.788208 0.04675293 
3.9872437 0.5126343 3.9436035 0.8565674 3.7127075 3.7990112 0.57214355 3.258545 0.67962646 0.7223511 0.068481445 0.10760498 3.4067993 0.44403076 0.41107178 0.53100586 3.8637085 0.010864258 3.0232544 0.16540527 0.06488037 3.02594 3.788208 0.04675293 
3.9872437 0.5126343 3.9436035 0.8565674 3.7127075 3.7990112 0.5720825 3.258545 0.67962646 0.7223511 0.06842041 0.10760498 3.4067993 0.44403076 0.41107178 0.53100586 3.8637085 0.010864258 3.0232544 0.16540527 0.06488037 3.02594 3.788208 0.04675293 
3.9872437 0.5126343 3.9436035 0.8565674 3.7127075 3.7990112 0.5720825 3.258545 0.67962646 0.7223511 0.06842041 0.10760498 3.4068604 0.44403076 0.41107178 0.53100586 3.8637085 0.010864258 3.0232544 0.16534424 0.06488037 3.02594 3.788208 0.04675293 
3.9872437 0.5126343 3.9436035 0.8565674 3.7127075 3.7990112 0.5720825 3.258545 0.67962646 0.7223511 0.06842041 0.10760498 3.4068604 0.44403076 0.41107178 0.53100586 3.8637085 0.010864258 3.0232544 0.16534424 0.06488037 3.02594 3.788208 0.04675293 
3.9872437 0.5126343 3.9436035 0.8566284 3.7127075 3.7990112 0.5720825 3.258484 0.67962646 0.7223511 0.06842041 0.10760498 3.4068604 0.44403076 0.41107178 0.53100586 3.8637085 0.010864258 3.0232544 0.16534424 0.06488037 3.02594 3.788208 0.04675293 
3.9872437 0.5126343 3.9436035 0.8566284 3.7127075 3.7990112 0.5720825 3.258484 0.67962646 0.7223511 0.06842041 0.107666016 3.4068604 0.44403076 0.41107178 0.53100586 3.8637695 0.010864258 3.0232544 0.16534424 0.06488037 3.02594 3.788208 0.04675293 
3.9872437 0.5126343 3.9436035 0.8566284 3.7127075 3.7990723 0.5720825 3.258484 0.67962646 0.7223511 0.06842041 0.107666016 3.4068604 0.44403076 0.41107178 0.53100586 3.8637695 0.010864258 3.0232544 0.16534424 0.06488037 3.02594 3.788208 0.04675293 
3.9872437 0.5126343 3.9436035 0.8565674 3.7127075 3.7990723 0.5720825 3.258484 0.67962646 0.72229004 0.06842041 0.107666016 3.4068604 0.44403076 0.41107178 0.53100586 3.8637695 0.010864258 3.0232544 0.16534424 0.06488037 3.02594 3.788208 0.04675293 
3.9872437 0.5126343 3.9436035 0.8566284 3.7127075 3.7990723 0.5720825 3.258484 0.67962646 0.72229004 0.068481445 0.107666016 3.4068604 0.44403076 0.41107178 0.53100586 3.8637695 0.010864258 3.0232544 0.16534424 0.06488037 3.02594 3.788208 0.04675293 
3.9872437 0.5126343 3.9436035 0.8566284 3.7127075 3.7990723 0.5720825 3.258484 0.67962646 0.72229004 0.068481445 0.107666016 3.4068604 0.44403076 0.41107178 0.53100586 3.8637695 0.010864258 3.0232544 0.16540527 0.06488037 3.02594 3.788208 0.04675293 
3.9872437 0.5126343 3.9436035 0.8566284 3.7127075 3.7990723 0.5720825 3.258484 0.67962646 0.72229004 0.068481445 0.107666016 3.4068604 0.44403076 0.41107178 0.53100586 3.8637695 0.010864258 3.0232544 0.16540527 0.06488037 3.02594 3.788208 0.04675293 
3.9872437 0.5126343 3.9436035 0.8566284 3.7127075 3.7990723 0.5720825 3.258484 0.67962646 0.72229004 0.068481445 0.107666016 3.4068604 0.44403076 0.41107178 0.53100586 3.8637695 0.010864258 3.0232544 0.16540527 0.06488037 3.02594 3.788208 0.04675293 
3.9872437 0.5126343 3.9436035 0.8566284 3.7127075 3.7990112 0.5720825 3.258484 0.67962646 0.72229004 0.068481445 0.107666016 3.4068604 0.44403076 0.41107178 0.53100586 3.8637695 0.010864258 3.0232544 0.16534424 0.06488037 3.02594 3.788208 0.04675293 
3.9872437 0.5126343 3.9436035 0.8566284 3.7127075 3.7990112 0.5720825 3.258484 0.67962646 0.72229004 0.068481445 0.107666016 3.4068604 0.44403076 0.41107178 0.53100586 3.8637695 0.010803223 3.0232544 0.16534424 0.06488037 3.02594 3.788208 0.04675293 
3.9872437 0.5126343 3.9436035 0.8566284 3.7127075 3.7990112 0.57214355 3.258545 0.67962646 0.72229004 0.068481445 0.107666016 3.4067993 0.44403076 0.41107178 0.53100586 3.8637695 0.010803223 3.0232544 0.16534424 0.06488037 3.02594 3.788208 0.04675293 
3.9872437 0.5126343 3.9436035 0.8566284 3.7127075 3.7990112 0.57214355 3.258484 0.67962646 0.72229004 0.068481445 0.107666016 3.4068604 0.44403076 0.41107178 0.53100586 3.8637695 0.010803223 3.0232544 0.16534424 0.06488037 3.02594 3.788208 0.04675293 
3.9871826 0.51257324 3.9436035 0.8566284 3.7127075 3.7990112 0.57214355 3.258545 0.67962646 0.72229004 0.068481445 0.10760498 3.4067993 0.44396973 0.41101074 0.53100586 3.8637695 0.010803223 3.0232544 0.16534424 0.06488037 3.02594 3.788208 0.046813965 
3.9872437 0.51257324 3.9436035 0.8566284 3.7127075 3.7990112 0.57214355 3.258545 0.67962646 0.72229004 0.068481445 0.107666016 3.4067993 0.44396973 0.41101074 0.53100586 3.8637085 0.010803223 3.0232544 0.16534424 0.064941406 3.02594 3.788208 0.046813965 
3.9872437 0.51257324 3.9436035 0.8566284 3.7127075 3.7990112 0.57214355 3.258545 0.67962646 0.72229004 0.068481445 0.107666016 3.4067993 0.44396973 0.41101074 0.53100586 3.8637085 0.010803223 3.0232544 0.16534424 0.064941406 3.02594 3.788208 0.046813965 
3.9871826 0.51257324 3.9436035 0.8566284 3.7127075 3.7990112 0.57214355 3.258545 0.67962646 0.72229004 0.068481445 0.107666016 3.4067993 0.44396973 0.41101074 0.53100586 3.8637695 0.010803223 3.0232544 0.16534424 0.064941406 3.02594 3.788208 0.046813965 
3.9871826 0.51257324 3.9436035 0.8566284 3.7127075 3.7990112 0.57214355 3.258545 0.67962646 0.72229004 0.068481445 0.107666016 3.4067993 0.44396973 0.41101074 0.5310669 3.8637695 0.010803223 3.0232544 0.16534424 0.064941406 3.02594 3.788208 0.046813965 
3.9871826 0.51257324 3.9436035 0.8566284 3.7127075 3.7990112 0.57214355 3.258545 0.67962646 0.72229004 0.068481445 0.107666016 3.4067993 0.44396973 0.41101074 0.53100586 3.8637695 0.010803223 3.0232544 0.16540527 0.064941406 3.02594 3.788208 0.046813965 
3.9871826 0.51257324 3.9436035 0.8566284 3.7127075 3.7990112 0.57214355 3.258545 0.67962646 0.72229004 0.068481445 0.107666016 3.4067993 0.44396973 0.41101074 0.5310669 3.8637695 0.010803223 3.0232544 0.16540527 0.064941406 3.02594 3.788208 0.046813965 
3.9871826 0.51257324 3.9436035 0.8566284 3.7127075 3.7990112 0.57214355 3.258545 0.67962646 0.72229004 0.068481445 0.107666016 3.4067993 0.44396973 0.41101074 0.53100586 3.8637695 0.010803223 3.0232544 0.16534424 0.064941406 3.02594 3.788208 0.046813965 
3.9871826 0.51257324 3.9436035 0.8566284 3.7127075 3.7990112 0.57214355 3.258545 0.6795654 0.7223511 0.068481445 0.107666016 3.4067993 0.44396973 0.41101074 0.53100586 3.8637695 0.010803223 3.0232544 0.16534424 0.064941406 3.02594 3.788208 0.046813965 
3.9871826 0.51257324 3.9435425 0.8566284 3.7127075 3.7990112 0.57214355 3.258545 0.6795654 0.7223511 0.068481445 0.107666016 3.4067993 0.44396973 0.41101074 0.53100586 3.8637695 0.010803223 3.0232544 0.16534424 0.064941406 3.02594 3.788208 0.046813965 
3.9871826 0.51257324 3.9435425 0.8566284 3.7127075 3.7990112 0.57214355 3.258545 0.6795654 0.7223511 0.068481445 0.107666016 3.4067993 0.44396973 0.41101074 0.53100586 3.8637695 0.010803223 3.0232544 0.16534424 0.06488037 3.02594 3.788208 0.046813965 
3.9871826 0.5126343 3.9435425 0.8566284 3.7127075 3.7990112 0.57214355 3.258545 0.6795654 0.7223511 0.068481445 0.107666016 3.4067993 0.44396973 0.41101074 0.53100586 3.8637695 0.010803223 3.0232544 0.16534424 0.06488037 3.02594 3.788208 0.046813965 
3.9871826 0.5126343 3.9435425 0.8566284 3.7127075 3.7990723 0.57214355 3.258545 0.6795654 0.7223511 0.068481445 0.107666016 3.4067993 0.44396973 0.41101074 0.53100586 3.8637695 0.010803223 3.0232544 0.16540527 0.064941406 3.02594 3.788208 0.046813965 
3.9871826 0.51257324 3.9435425 0.8566284 3.7127075 3.7990112 0.57214355 3.258545 0.6795654 0.7223511 0.068481445 0.107666016 3.4067993 0.44396973 0.41101074 0.53100586 3.8637695 0.010803223 3.0232544 0.16540527 0.064941406 3.02594 3.788208 0.046813965 
3.9871826 0.51257324 3.9435425 0.8566284 3.7127075 3.7990112 0.57214355 3.258545 0.6795654 0.7223511 0.068481445 0.107666016 3.4067993 0.44396973 0.41101074 0.53100586 3.8637695 0.010803223 3.0232544 0.16540527 0.064941406 3.02594 3.788208 0.046813965 
3.9871826 0.51257324 3.9435425 0.8566284 3.7127075 3.7990112 0.57214355 3.258545 0.6795654 0.7223511 0.068481445 0.107666016 3.4067993 0.44396973 0.41101074 0.53100586 3.8637695 0.010803223 3.0232544 0.16540527 0.064941406 3.02594 3.788208 0.046813965 
3.9871826 0.5126343 3.9435425 0.8566284 3.7127075 3.7990112 0.57214355 3.258545 0.6795654 0.7223511 0.068481445 0.107666016 3.4067993 0.44396973 0.41101074 0.53100586 3.8637695 0.010803223 3.0232544 0.16540527 0.064941406 3.02594 3.788208 0.046813965 
3.9871826 0.5126343 3.9435425 0.8566284 3.7127075 3.7990112 0.57214355 3.258545 0.6795654 0.7223511 0.068481445 0.107666016 3.4067993 0.44396973 0.41101074 0.53100586 3.8637695 0.010864258 3.0232544 0.16534424 0.064941406 3.02594 3.788208 0.046813965 
3.9871826 0.5126343 3.9435425 0.8566284 3.7127075 3.7990112 0.57214355 3.258484 0.6795654 0.7223511 0.06842041 0.107666016 3.4067383 0.44396973 0.41101074 0.53100586 3.8637695 0.010803223 3.0232544 0.16534424 0.064941406 3.02594 3.788208 0.046813965 
3.9871826 0.5126343 3.9435425 0.8566284 3.7127075 3.7990723 0.57214355 3.258484 0.6795654 0.7223511 0.06842041 0.107666016 3.4067993 0.44396973 0.41101074 0.5310669 3.8637695 0.010803223 3.0232544 0.16534424 0.064941406 3.02594 3.788208 0.046813965 
3.9871826 0.5126343 3.9435425 0.8566284 3.7127075 3.7990723 0.5720825 3.258484 0.6795654 0.7223511 0.06842041 0.107666016 3.4067993 0.44396973 0.41101074 0.5310669 3.8637695 0.010803223 3.0232544 0.16540527 0.064941406 3.02594 3.788208 0.046813965 
3.9871826 0.5126343 3.9435425 0.8566284 3.7127075 3.7990723 0.5720825 3.258484 0.6795654 0.7223511 0.068481445 0.107666016 3.4067993 0.44396973 0.41101074 0.5310669 3.8637695 0.010803223 3.0232544 0.16540527 0.064941406 3.02594 3.788208 0.046813965 
3.9871826 0.51257324 3.9435425 0.8566284 3.7127075 3.7990112 0.5720825 3.258484 0.6795654 0.7223511 0.06842041 0.107666016 3.4067993 0.44396973 0.41101074 0.5310669 3.8637695 0.010803223 3.0232544 0.16540527 0.064941406 3.02594 3.788208 0.046813965 
3.9871826 0.51257324 3.9435425 0.8566284 3.7127075 3.7990723 0.5720825 3.258484 0.6795654 0.7224121 0.068481445 0.107666016 3.4067993 0.44396973 0.41101074 0.5310669 3.8637695 0.010803223 3.0232544 0.16540527 0.06488037 3.02594 3.788269 0.04681
