A1 A2 A3 A4 B1 B2 B3 B4 C1 C2 C3 C4 D1 D2 D3 D4 E1 E2 E3 E4 F1 F2 F3 F4 
3.1391602 3.9749146 0.49884033 3.9022217 0.24908447 3.5047607 0.30334473 3.2249756 3.4368896 3.37854 3.6072388 3.6223755 0.031982422 0.6062622 3.9261475 0.7911377 0.13635254 3.0892944 3.614502 0.059387207 3.8146973 0.029968262 3.059204 0.28234863 
3.1391602 3.9749146 0.49884033 3.9022217 0.24908447 3.5046997 0.30334473 3.2249756 3.4368896 3.37854 3.6072388 3.6223755 0.031982422 0.6062622 3.9261475 0.7911377 0.13635254 3.0892944 3.614502 0.059387207 3.8146973 0.029968262 3.059204 0.28234863 
3.1391602 3.9749146 0.49884033 3.9022217 0.24908447 3.5046997 0.30334473 3.2249756 3.4368896 3.37854 3.6072388 3.6223755 0.031982422 0.6062622 3.9261475 0.7911377 0.13635254 3.0892944 3.614502 0.059326172 3.8146973 0.029968262 3.059204 0.28234863 
3.1391602 3.9749146 0.49884033 3.9022217 0.24908447 3.5046997 0.30334473 3.2249756 3.4368896 3.37854 3.6072388 3.6223755 0.031982422 0.6062622 3.9261475 0.7911377 0.13635254 3.0892944 3.614502 0.059326172 3.8146973 0.029968262 3.059204 0.2822876 
3.1391602 3.9749146 0.49884033 3.9022217 0.24908447 3.5047607 0.30334473 3.2249756 3.4368896 3.37854 3.6072388 3.6223755 0.031982422 0.6062622 3.9260864 0.7911377 0.13635254 3.0892944 3.614502 0.059387207 3.8146973 0.029968262 3.059204 0.2822876 
3.1391602 3.9749146 0.4987793 3.9022217 0.24908447 3.5046997 0.30334473 3.2249756 3.4369507 3.37854 3.6072388 3.6223755 0.031982422 0.6062622 3.9260864 0.7911377 0.13635254 3.0892944 3.614502 0.059326172 3.8146973 0.029968262 3.059204 0.2822876 
3.1391602 3.9749146 0.4987793 3.9022217 0.24908447 3.5046997 0.30334473 3.2249756 3.4368896 3.37854 3.6072388 3.6223755 0.031982422 0.6062622 3.9261475 0.7911377 0.13635254 3.0892944 3.614502 0.059326172 3.8146973 0.029968262 3.059204 0.2822876 
3.1391602 3.9749146 0.4987793 3.9022217 0.24908447 3.5046997 0.30334473 3.2249756 3.4368896 3.37854 3.6072388 3.6223755 0.031982422 0.6062622 3.9260864 0.7911377 0.13635254 3.0892944 3.614502 0.059326172 3.8146973 0.029968262 3.059204 0.28234863 
3.1391602 3.9749146 0.4987793 3.9022217 0.24908447 3.5046997 0.30334473 3.2249756 3.4369507 3.37854 3.6072388 3.6223755 0.031982422 0.6062622 3.9261475 0.7911377 0.13635254 3.0892944 3.614502 0.059326172 3.8146973 0.029968262 3.059204 0.28234863 
3.1391602 3.9749146 0.4987793 3.9022217 0.24908447 3.5047607 0.30334473 3.2249756 3.4369507 3.37854 3.6071777 3.6223755 0.031982422 0.6062622 3.9261475 0.7911377 0.13635254 3.0892944 3.614563 0.059326172 3.8146973 0.029968262 3.059204 0.28234863 
3.1391602 3.9749146 0.4987793 3.9022217 0.24908447 3.5047607 0.30334473 3.2249756 3.4369507 3.37854 3.6071777 3.6223755 0.031982422 0.6062622 3.9261475 0.7911377 0.13635254 3.0892944 3.614563 0.059326172 3.8147583 0.029968262 3.059204 0.28234863 
3.1391602 3.9749146 0.4987793 3.9022217 0.24908447 3.5047607 0.30334473 3.2249756 3.4369507 3.37854 3.6071777 3.6223755 0.031982422 0.6062622 3.9261475 0.7911377 0.13635254 3.0892944 3.614563 0.059326172 3.8147583 0.029968262 3.059204 0.2822876 
3.1391602 3.9749146 0.4987793 3.9022217 0.24908447 3.5047607 0.30334473 3.2249756 3.4369507 3.37854 3.6071777 3.6224365 0.031982422 0.6062622 3.9261475 0.7911377 0.1362915 3.0892944 3.614502 0.059387207 3.8147583 0.029968262 3.059143 0.2822876 
3.1391602 3.9749146 0.4987793 3.9022217 0.24914551 3.5047607 0.30334473 3.2249756 3.4369507 3.37854 3.6071777 3.6224365 0.031982422 0.6062622 3.9261475 0.7911377 0.1362915 3.0892944 3.614563 0.059326172 3.8147583 0.029968262 3.059143 0.28222656 
3.1391602 3.9749146 0.4987793 3.9022217 0.24914551 3.5047607 0.30334473 3.2249756 3.4369507 3.37854 3.6071777 3.6224365 0.031982422 0.6062622 3.9261475 0.7911377 0.1362915 3.0892944 3.614563 0.059326172 3.8147583 0.029968262 3.059143 0.2822876 
3.1391602 3.9749146 0.4987793 3.9022217 0.24908447 3.5047607 0.30334473 3.2249756 3.4369507 3.37854 3.6071777 3.6224365 0.031982422 0.6062622 3.9261475 0.7911377 0.13635254 3.0892944 3.614563 0.059326172 3.8147583 0.029968262 3.059204 0.28234863 
3.1391602 3.9749146 0.4987793 3.9022217 0.24908447 3.5047607 0.30334473 3.2249756 3.4369507 3.37854 3.6071777 3.6224365 0.031982422 0.6062622 3.9260864 0.7911377 0.13635254 3.0892944 3.614563 0.059326172 3.8147583 0.029968262 3.059204 0.28234863 
3.1391602 3.9749146 0.4987793 3.9022217 0.24908447 3.5046997 0.30334473 3.2249756 3.4369507 3.37854 3.6071777 3.6224365 0.031982422 0.6062622 3.9260864 0.7911377 0.13635254 3.0892944 3.614563 0.059326172 3.8147583 0.029968262 3.059204 0.28234863 
3.1391602 3.9749146 0.4987793 3.9022217 0.24908447 3.5046997 0.30334473 3.2249756 3.4369507 3.37854 3.6071777 3.6224365 0.031982422 0.6062622 3.9261475 0.7911377 0.13635254 3.0892944 3.614563 0.059326172 3.8147583 0.029968262 3.059204 0.2822876 
3.1391602 3.9749146 0.4987793 3.9022217 0.24914551 3.5047607 0.30334473 3.2249756 3.4369507 3.37854 3.6071777 3.6224365 0.031982422 0.6062622 3.9261475 0.7911377 0.13635254 3.0892944 3.614563 0.059326172 3.8147583 0.029968262 3.059143 0.28222656 
3.1391602 3.9749146 0.4987793 3.9022217 0.24914551 3.5047607 0.30340576 3.2249756 3.4369507 3.37854 3.6071777 3.6224365 0.031982422 0.6062622 3.9261475 0.7911377 0.13635254 3.0892944 3.614563 0.059326172 3.8147583 0.029968262 3.059143 0.28222656 
3.1391602 3.9749146 0.4987793 3.9022217 0.24908447 3.5047607 0.30334473 3.2249756 3.4369507 3.37854 3.6071777 3.6224365 0.031982422 0.6062622 3.9261475 0.7911377 0.13635254 3.0892944 3.614563 0.059326172 3.8146973 0.029907227 3.059204 0.2822876 
3.1391602 3.9749146 0.4987793 3.9022217 0.24914551 3.5047607 0.30334473 3.2249756 3.4369507 3.37854 3.6071777 3.6224365 0.031982422 0.6062622 3.9260864 0.7911377 0.13635254 3.0892944 3.614563 0.059326172 3.8147583 0.029907227 3.059204 0.2822876 
3.1391602 3.9749146 0.4987793 3.9022217 0.24908447 3.5047607 0.30334473 3.2249756 3.4369507 3.37854 3.6071777 3.6224365 0.031982422 0.6062012 3.9260864 0.7911377 0.13635254 3.0892944 3.614563 0.059326172 3.8147583 0.029968262 3.059204 0.2822876 
3.1391602 3.9749146 0.49884033 3.9022217 0.24908447 3.5047607 0.30334473 3.2249756 3.4369507 3.37854 3.6071777 3.6224365 0.031982422 0.6062012 3.9260864 0.7911377 0.13635254 3.0892944 3.614563 0.059387207 3.8147583 0.029968262 3.059204 0.28234863 
3.1391602 3.9749146 0.4987793 3.9022217 0.24908447 3.5047607 0.30334473 3.2249756 3.4369507 3.37854 3.6071777 3.6224365 0.031982422 0.6062012 3.9260864 0.7911377 0.1362915 3.0892944 3.614563 0.059326172 3.8146973 0.029907227 3.0592651 0.2824707 
3.1391602 3.9749146 0.4987793 3.9021606 0.24908447 3.5046997 0.30334473 3.2249756 3.4369507 3.37854 3.6071777 3.6224365 0.031982422 0.6062622 3.9261475 0.7911377 0.1362915 3.0892944 3.614563 0.059326172 3.8146973 0.029907227 3.059204 0.2824707 
3.1391602 3.9749146 0.4987793 3.9022217 0.24908447 3.5046997 0.30334473 3.2249756 3.4369507 3.37854 3.6071777 3.6224365 0.031982422 0.6062012 3.9261475 0.7911377 0.1362915 3.0892944 3.614563 0.059326172 3.8147583 0.029907227 3.059204 0.28234863 
3.1391602 3.9749146 0.49884033 3.9022217 0.24908447 3.5046997 0.30334473 3.2249756 3.4369507 3.37854 3.6071777 3.6224365 0.031921387 0.6062012 3.9260864 0.7911377 0.1362915 3.0892944 3.614563 0.059326172 3.8147583 0.029907227 3.059143 0.28216553 
3.1391602 3.9749756 0.49884033 3.9021606 0.24908447 3.5046997 0.30340576 3.2249756 3.4369507 3.37854 3.6071777 3.6224365 0.031982422 0.6062012 3.9260864 0.7911377 0.1362915 3.0892944 3.614563 0.059326172 3.8147583 0.029907227 3.059143 0.2821045 
3.1391602 3.9749146 0.4987793 3.9022217 0.24908447 3.5046997 0.30340576 3.2249756 3.4369507 3.37854 3.6071777 3.6224365 0.031921387 0.6062622 3.9260864 0.7911377 0.13635254 3.0892944 3.614624 0.059326172 3.8146973 0.029907227 3.059204 0.28234863 
3.1391602 3.9749146 0.4987793 3.9022217 0.24908447 3.5046997 0.30334473 3.2249756 3.4369507 3.37854 3.6071777 3.6224365 0.031921387 0.6062622 3.9260864 0.7911377 0.13635254 3.0892944 3.614624 0.059326172 3.8146973 0.029907227 3.059204 0.28240967 
3.1391602 3.9749146 0.49884033 3.9022217 0.24908447 3.5046997 0.30334473 3.2249756 3.4369507 3.37854 3.6071777 3.6224365 0.031921387 0.6062622 3.9260864 0.7911377 0.13635254 3.0892944 3.614563 0.059326172 3.8147583 0.029907227 3.059204 0.28240967 
3.1392212 3.9749146 0.49884033 3.9022217 0.24914551 3.5046997 0.30340576 3.2249756 3.4369507 3.37854 3.6071777 3.6224365 0.031921387 0.6062622 3.9260864 0.7911377 0.1362915 3.0892944 3.614563 0.059326172 3.8147583 0.029907227 3.059204 0.2822876 
3.1391602 3.9749146 0.49884033 3.9022217 0.24914551 3.5046997 0.30340576 3.2249756 3.4369507 3.37854 3.6071777 3.6224365 0.031921387 0.6062622 3.9261475 0.7911377 0.1362915 3.0892944 3.614563 0.059326172 3.8147583 0.029907227 3.059143 0.28222656 
3.1391602 3.9749146 0.4987793 3.9022217 0.24908447 3.5046997 0.30340576 3.2249756 3.4369507 3.37854 3.6071777 3.6223755 0.031921387 0.6062622 3.9261475 0.7911377 0.1362915 3.0892944 3.614563 0.059326172 3.8147583 0.029907227 3.059143 0.28222656 
3.1391602 3.9749146 0.4987793 3.9022217 0.24908447 3.5046997 0.30334473 3.2249756 3.4369507 3.37854 3.6071777 3.6224365 0.031921387 0.6062622 3.9261475 0.7911377 0.1362915 3.0892944 3.614563 0.059326172 3.8147583 0.029907227 3.059143 0.2822876 
3.1391602 3.9749
